2147446912,4,2^31 - 2^15 - 2^12 + 2^7,56
-1992310784,5,-(2^31 - 2^27 - 2^24 - 2^22 + 2^14),112
-2583683072,5,-(2^31 + 2^28 + 2^27 + 2^25 - 2^13),104
-2583683072,5,-(2^31 + 2^29 - 2^26 - 2^25 - 2^13),104
-2491417088,5,-(2^31 + 2^28 + 2^26 + 2^23 + 2^9),72
-2134638080,5,-(2^31 - 2^23 - 2^22 - 2^18 - 2^9),72
-2149061120,5,-(2^31 + 2^20 + 2^19 + 2^12 + 2^9),72
-2688515840,5,-(2^31 + 2^29 + 2^22 - 2^15 - 2^8),64
2151825664,5,2^31 + 2^22 + 2^17 + 2^14 + 2^8,64
1845491968,5,2^31 - 2^28 - 2^25 - 2^11 + 2^8,64
2147446912,5,2^31 - 2^15 - 2^13 + 2^12 + 2^7,56
-2153775680,5,-(2^31 + 2^22 + 2^21 + 2^9 + 2^6),48
2296381408,5,2^31 + 2^27 + 2^24 - 2^21 - 2^5,40
2112094240,5,2^31 - 2^25 - 2^21 + 2^18 + 2^5,40
-1609547744,5,-(2^31 - 2^29 - 2^20 - 2^14 - 2^5),40
-2004877856,5,-(2^31 - 2^27 - 2^23 + 2^9 + 2^5),40
-2145320672,5,-(2^31 - 2^21 - 2^16 - 2^8 - 2^5),40
-2139093152,5,-(2^31 - 2^23 - 2^11 + 2^7 + 2^5),40
