-1335885824,5,-(2^31 - 2^29 - 2^28 - 2^23 + 2^21),84
-1335885824,5,-(2^31 - 2^29 - 2^28 - 2^22 - 2^21),84
-1741684736,5,-(2^31 - 2^28 - 2^27 - 2^22 + 2^20),80
-1741684736,5,-(2^31 - 2^28 - 2^27 - 2^21 - 2^20),80
2702049280,5,2^31 + 2^29 + 2^24 + 2^20 - 2^17,68
-1335885824,6,-(2^31 - 2^29 - 2^28 - 2^24 + 2^23 + 2^21),84
-1741684736,6,-(2^31 - 2^28 - 2^27 - 2^23 + 2^22 + 2^20),80
2959998976,6,2^31 + 2^29 + 2^28 + 2^23 - 2^20 - 2^17,68
2702049280,6,2^31 + 2^29 + 2^24 + 2^21 - 2^20 - 2^17,68
2702049280,6,2^31 + 2^29 + 2^24 + 2^19 + 2^18 + 2^17,68
-1335885824,7,-(2^31 - 2^29 - 2^28 - 2^25 + 2^24 + 2^23 + 2^21),84
-1741684736,7,-(2^31 - 2^28 - 2^27 - 2^24 + 2^23 + 2^22 + 2^20),80
1393819648,7,2^31 - 2^29 - 2^27 - 2^26 - 2^24 + 2^20 + 2^18,72
1393819648,7,2^31 - 2^29 - 2^28 + 2^25 + 2^24 + 2^20 + 2^18,72
-2511601664,7,-(2^31 + 2^29 - 2^27 - 2^25 - 2^22 - 2^19 - 2^18),72
-2511601664,7,-(2^31 + 2^28 + 2^27 - 2^25 - 2^22 - 2^19 - 2^18),72
-2511601664,7,-(2^31 + 2^28 + 2^26 + 2^25 - 2^22 - 2^19 - 2^18),72
2959998976,7,2^31 + 2^29 + 2^28 + 2^24 - 2^23 - 2^20 - 2^17,68
2959998976,7,2^31 + 2^29 + 2^28 + 2^22 + 2^21 + 2^20 - 2^17,68
2702049280,7,2^31 + 2^29 + 2^24 + 2^22 - 2^21 - 2^20 - 2^17,68
-1751515136,7,-(2^31 - 2^29 + 2^27 + 2^22 + 2^21 + 2^18 + 2^17),68
-1751515136,7,-(2^31 - 2^28 - 2^27 + 2^22 + 2^21 + 2^18 + 2^17),68
-1335885824,8,-(2^31 - 2^29 - 2^28 - 2^26 + 2^25 + 2^24 + 2^23 + 2^21),84
-1741684736,8,-(2^31 - 2^28 - 2^27 - 2^25 + 2^24 + 2^23 + 2^22 + 2^20),80
-1741684736,8,-(2^31 - 2^29 + 2^26 + 2^25 + 2^24 + 2^23 + 2^22 + 2^20),80
-3164340224,8,-(2^31 + 2^29 + 2^28 + 2^27 + 2^26 + 2^23 + 2^21 - 2^18),72
1393819648,8,2^31 - 2^29 - 2^27 - 2^26 - 2^25 + 2^24 + 2^20 + 2^18,72
-2511601664,8,-(2^31 + 2^28 + 2^26 + 2^24 + 2^23 + 2^21 + 2^20 + 2^18),72
-2511601664,8,-(2^31 + 2^28 + 2^26 + 2^24 + 2^23 + 2^22 - 2^19 - 2^18),72
2959998976,8,2^31 + 2^29 + 2^28 + 2^25 - 2^24 - 2^23 - 2^20 - 2^17,68
2702049280,8,2^31 + 2^29 + 2^25 - 2^23 - 2^22 - 2^21 - 2^20 - 2^17,68
2702049280,8,2^31 + 2^29 + 2^24 + 2^23 - 2^22 - 2^21 - 2^20 - 2^17,68
2959998976,8,2^31 + 2^29 + 2^28 + 2^22 + 2^21 + 2^19 + 2^18 + 2^17,68
-1335885824,9,-(2^31 - 2^29 - 2^28 - 2^27 + 2^26 + 2^25 + 2^24 + 2^23 + 2^21),84
-1741684736,9,-(2^31 - 2^28 - 2^27 - 2^26 + 2^25 + 2^24 + 2^23 + 2^22 + 2^20),80
-3164340224,9,-(2^31 + 2^29 + 2^28 + 2^27 + 2^26 + 2^24 - 2^22 - 2^21 - 2^18),72
-3164340224,9,-(2^31 + 2^29 + 2^28 + 2^27 + 2^26 + 2^23 + 2^22 - 2^21 - 2^18),72
1393819648,9,2^31 - 2^29 - 2^27 - 2^26 - 2^23 - 2^22 - 2^21 - 2^20 + 2^18,72
1393819648,9,2^31 - 2^29 - 2^27 - 2^26 - 2^23 - 2^22 - 2^21 - 2^19 - 2^18,72
-3164340224,9,-(2^31 + 2^29 + 2^28 + 2^27 + 2^26 + 2^23 + 2^20 + 2^19 + 2^18),72
-2511601664,9,-(2^31 + 2^28 + 2^26 + 2^24 + 2^23 + 2^21 + 2^20 + 2^19 - 2^18),72
2959998976,9,2^31 + 2^29 + 2^28 + 2^26 - 2^25 - 2^24 - 2^23 - 2^20 - 2^17,68
2702049280,9,2^31 + 2^29 + 2^26 - 2^25 - 2^23 - 2^22 - 2^21 - 2^20 - 2^17,68
-1751515136,9,-(2^31 - 2^28 - 2^26 - 2^25 - 2^24 - 2^23 - 2^20 - 2^19 - 2^17),68
-1751515136,9,-(2^31 - 2^28 - 2^26 - 2^25 - 2^24 - 2^23 - 2^21 + 2^18 + 2^17),68
-3164340224,10,-(2^31 + 2^29 + 2^28 + 2^27 + 2^26 + 2^25 - 2^24 - 2^22 - 2^21 - 2^18),72
2959998976,10,2^31 + 2^29 + 2^28 + 2^27 - 2^26 - 2^25 - 2^24 - 2^23 - 2^20 - 2^17,68
2702049280,10,2^31 + 2^29 + 2^27 - 2^26 - 2^25 - 2^23 - 2^22 - 2^21 - 2^20 - 2^17,68
-1751515136,10,-(2^31 - 2^28 - 2^26 - 2^25 - 2^24 - 2^23 - 2^22 + 2^21 + 2^18 + 2^17),68
-1751515136,10,-(2^31 - 2^28 - 2^26 - 2^25 - 2^24 - 2^23 - 2^20 - 2^19 - 2^18 + 2^17),68
