-9439544818968559616,3,-(2^63 + 2^57 + 2^56),112
-9223373138513887232,3,-(2^63 + 2^40 + 2^31),62
-9223372328912814080,4,-(2^63 + 2^38 + 2^34 + 2^18),36
-9223653511835942912,4,-(2^63 + 2^48 + 2^22 + 2^18),36
9259400833874526208,4,2^63 + 2^55 + 2^19 + 2^18,36
-11529516312254480384,5,-(2^63 + 2^61 + 2^48 + 2^44 + 2^41),82
-9223656123171602432,5,-(2^63 + 2^48 + 2^41 + 2^38 + 2^37),74
9242512644508745728,5,2^63 + 2^54 + 2^50 + 2^38 + 2^35,70
-9295508804319838208,5,-(2^63 + 2^56 + 2^46 + 2^43 + 2^33),66
9583662210362638336,5,2^63 + 2^58 + 2^56 + 2^41 + 2^32,64
-9369739046219153408,5,-(2^63 + 2^57 + 2^51 + 2^34 + 2^32),64
10664594288504995840,5,2^63 + 2^60 + 2^58 + 2^46 + 2^31,62
-10394307976478326784,5,-(2^63 + 2^60 + 2^54 + 2^35 + 2^31),62
9245890070425108480,5,2^63 + 2^54 + 2^52 + 2^35 + 2^30,60
9223937194958258176,5,2^63 + 2^49 + 2^41 + 2^33 + 2^29,58
9228157180312551424,5,2^63 + 2^52 + 2^48 + 2^36 + 2^27,54
9248141834872422400,5,2^63 + 2^54 + 2^52 + 2^51 + 2^26,52
-9232379377910546432,5,-(2^63 + 2^53 + 2^37 + 2^32 + 2^26),52
-9223407222602596352,5,-(2^63 + 2^45 + 2^30 + 2^28 + 2^25),50
9241404027650965504,5,2^63 + 2^54 + 2^44 + 2^26 + 2^25,50
-9223381933013073920,5,-(2^63 + 2^43 + 2^40 + 2^29 + 2^24),48
-9225905311796166656,5,-(2^63 + 2^51 + 2^48 + 2^27 + 2^24),48
11529223844317364224,5,2^63 + 2^61 + 2^43 + 2^31 + 2^23,46
-9259418427141914624,5,-(2^63 + 2^55 + 2^44 + 2^30 + 2^23),46
-9295570368657883136,5,-(2^63 + 2^56 + 2^47 + 2^28 + 2^23),46
-9367491623253966848,5,-(2^63 + 2^57 + 2^42 + 2^28 + 2^23),46
-9224498074276069376,5,-(2^63 + 2^50 + 2^37 + 2^26 + 2^23),46
-9232942254786609152,5,-(2^63 + 2^53 + 2^49 + 2^36 + 2^22),44
10376297973872066560,5,2^63 + 2^60 + 2^42 + 2^35 + 2^22,44
9520609616560390144,5,2^63 + 2^58 + 2^53 + 2^32 + 2^22,44
9241456806260113408,5,2^63 + 2^54 + 2^46 + 2^31 + 2^22,44
-9223372108262801408,5,-(2^63 + 2^36 + 2^31 + 2^29 + 2^22),44
-9241387672316936192,5,-(2^63 + 2^54 + 2^40 + 2^37 + 2^21),42
9223380835231596544,5,2^63 + 2^43 + 2^31 + 2^27 + 2^21,42
-9223372041453830144,5,-(2^63 + 2^32 + 2^28 + 2^25 + 2^21),42
9799903162198392832,5,2^63 + 2^59 + 2^46 + 2^32 + 2^20,40
9224568307654328320,5,2^63 + 2^50 + 2^46 + 2^31 + 2^20,40
-9367487224982011904,5,-(2^63 + 2^57 + 2^25 + 2^24 + 2^20),40
9224497936781541376,5,2^63 + 2^50 + 2^24 + 2^21 + 2^20,40
9241390850591162368,5,2^63 + 2^54 + 2^42 + 2^34 + 2^19,38
-9241390842001227776,5,-(2^63 + 2^54 + 2^42 + 2^33 + 2^19),38
9223389633353089024,5,2^63 + 2^44 + 2^32 + 2^24 + 2^19,38
11529289812859420672,5,2^63 + 2^61 + 2^46 + 2^42 + 2^18,36
-9223935089887674368,5,-(2^63 + 2^49 + 2^36 + 2^35 + 2^18),36
-9547631212173197312,5,-(2^63 + 2^58 + 2^55 + 2^31 + 2^18),36
-9223389768627519488,5,-(2^63 + 2^44 + 2^37 + 2^31 + 2^18),36
9511743151568846848,5,2^63 + 2^58 + 2^47 + 2^30 + 2^18,36
-9223935536565321728,5,-(2^63 + 2^49 + 2^39 + 2^20 + 2^18),36
9241685502527143936,5,2^63 + 2^54 + 2^48 + 2^44 + 2^17,34
-11529215046404145152,5,-(2^63 + 2^61 + 2^28 + 2^26 + 2^17),34
9223512776524300288,5,2^63 + 2^47 + 2^31 + 2^25 + 2^17,34
-9259682308867358720,5,-(2^63 + 2^55 + 2^48 + 2^24 + 2^17),34
9295429631983353856,5,2^63 + 2^56 + 2^30 + 2^24 + 2^17,34
