-9439544818968559616,3,-(2^63 + 2^57 + 2^56),112
-11529516312254480384,5,-(2^63 + 2^61 + 2^48 + 2^44 + 2^41),82
-9223656123171602432,5,-(2^63 + 2^48 + 2^41 + 2^38 + 2^37),74
9242512644508745728,5,2^63 + 2^54 + 2^50 + 2^38 + 2^35,70
-9295508804319838208,5,-(2^63 + 2^56 + 2^46 + 2^43 + 2^33),66
-12538584312552882176,6,-(2^63 + 2^61 + 2^59 + 2^58 + 2^57 + 2^49),98
-12180548142176927744,6,-(2^63 + 2^61 + 2^59 + 2^56 + 2^51 + 2^49),98
9874775501707411456,6,2^63 + 2^59 + 2^56 + 2^51 + 2^49 + 2^46,92
12826568398099972096,6,2^63 + 2^61 + 2^60 + 2^57 + 2^48 + 2^45,90
-9552433876815577088,6,-(2^63 + 2^58 + 2^55 + 2^52 + 2^48 + 2^44),88
9872506109707681792,6,2^63 + 2^59 + 2^56 + 2^49 + 2^45 + 2^44,88
-11677877814236807168,6,-(2^63 + 2^61 + 2^57 + 2^52 + 2^45 + 2^43),86
-9584812295230324736,6,-(2^63 + 2^58 + 2^56 + 2^50 + 2^44 + 2^43),86
-10399939638528573440,6,-(2^63 + 2^60 + 2^54 + 2^52 + 2^50 + 2^41),82
10387836214530015232,6,2^63 + 2^60 + 2^53 + 2^51 + 2^48 + 2^41,82
11853546787006578688,6,2^63 + 2^61 + 2^58 + 2^55 + 2^46 + 2^41,82
11531784604742582272,6,2^63 + 2^61 + 2^51 + 2^48 + 2^45 + 2^40,80
12107083723011260416,6,2^63 + 2^61 + 2^59 + 2^50 + 2^48 + 2^39,78
9520689326854242304,6,2^63 + 2^58 + 2^53 + 2^46 + 2^43 + 2^39,78
-9944515874989801472,6,-(2^63 + 2^59 + 2^57 + 2^49 + 2^42 + 2^39),78
9263944565675524096,6,2^63 + 2^55 + 2^52 + 2^45 + 2^42 + 2^39,78
-12123692945660444672,6,-(2^63 + 2^61 + 2^59 + 2^54 + 2^41 + 2^39),78
10736586184575680512,6,2^63 + 2^60 + 2^58 + 2^56 + 2^42 + 2^38,76
11565811465965273088,6,2^63 + 2^61 + 2^55 + 2^49 + 2^42 + 2^38,76
-9800189305803505664,6,-(2^63 + 2^59 + 2^48 + 2^46 + 2^42 + 2^38),76
-10484381306908049408,6,-(2^63 + 2^60 + 2^56 + 2^55 + 2^40 + 2^38),76
-9237165685103132672,6,-(2^63 + 2^53 + 2^52 + 2^48 + 2^40 + 2^38),76
9525254086815907840,6,2^63 + 2^58 + 2^53 + 2^52 + 2^47 + 2^37,74
11569765172339802112,6,2^63 + 2^61 + 2^55 + 2^52 + 2^44 + 2^37,74
-9800008917177073664,6,-(2^63 + 2^59 + 2^47 + 2^45 + 2^37 + 2^36),72
-10018257405445406720,6,-(2^63 + 2^59 + 2^57 + 2^56 + 2^51 + 2^35),70
-9655867169023459328,6,-(2^63 + 2^58 + 2^57 + 2^47 + 2^43 + 2^35),70
-9657971634279022592,6,-(2^63 + 2^58 + 2^57 + 2^51 + 2^41 + 2^35),70
9223814074888880128,6,2^63 + 2^48 + 2^47 + 2^44 + 2^41 + 2^35,70
-9268549079854481408,6,-(2^63 + 2^55 + 2^53 + 2^47 + 2^38 + 2^35),70
-9367490076788916224,6,-(2^63 + 2^57 + 2^41 + 2^39 + 2^36 + 2^35),70
9252654247705575424,6,2^63 + 2^54 + 2^53 + 2^51 + 2^43 + 2^34,68
-9531868697229000704,6,-(2^63 + 2^58 + 2^54 + 2^51 + 2^36 + 2^34),68
-10088634919946289152,6,-(2^63 + 2^59 + 2^58 + 2^49 + 2^43 + 2^33),66
-9817891176722726912,6,-(2^63 + 2^59 + 2^54 + 2^45 + 2^43 + 2^33),66
9368639521706475520,6,2^63 + 2^57 + 2^50 + 2^44 + 2^43 + 2^33,66
