-9439544818968559616,3,-(2^63 + 2^58 - 2^56),112
-9439544818968559616,3,-(2^63 + 2^57 + 2^56),112
-9295429356014796800,3,-(2^63 + 2^56 - 2^38),76
9221120305760567296,3,2^63 - 2^51 + 2^36,72
-9214364871959773184,3,-(2^63 - 2^53 + 2^35),70
-9223373138513887232,3,-(2^63 + 2^40 + 2^31),62
-9223371967598428160,3,-(2^63 - 2^36 - 2^29),58
-9439544818968559616,4,-(2^63 + 2^59 - 2^58 - 2^56),112
9222259331087466496,4,2^63 - 2^50 + 2^43 + 2^42,84
9250392535107371008,4,2^63 + 2^55 - 2^53 - 2^40,80
9250392535107371008,4,2^63 + 2^54 + 2^53 - 2^40,80
-6341068550215565312,4,-(2^63 - 2^61 - 2^59 + 2^38),76
-9295429356014796800,4,-(2^63 + 2^57 - 2^56 - 2^38),76
9221120305760567296,4,2^63 - 2^52 + 2^51 + 2^36,72
-9214364871959773184,4,-(2^63 - 2^54 + 2^53 + 2^35),70
9221129067493851136,4,2^63 - 2^51 + 2^43 + 2^35,70
9219009191895629824,4,2^63 - 2^52 + 2^47 + 2^34,68
-8917127270783516672,4,-(2^63 - 2^58 - 2^54 + 2^33),66
-9205287278191050752,4,-(2^63 - 2^54 - 2^46 + 2^33),66
-9367487770391478272,4,-(2^63 + 2^57 + 2^39 - 2^32),64
-9223373138513887232,4,-(2^63 + 2^40 + 2^32 - 2^31),62
9218868435616792576,4,2^63 - 2^52 - 2^31 + 2^29,58
9218868435616792576,4,2^63 - 2^52 - 2^30 - 2^29,58
-9223371967598428160,4,-(2^63 - 2^36 - 2^30 + 2^29),58
10088063165041475584,4,2^63 + 2^60 - 2^58 - 2^28,56
10088063165041475584,4,2^63 + 2^59 + 2^58 - 2^28,56
9223389353894477824,4,2^63 + 2^44 - 2^38 - 2^28,56
-9187343205341855744,4,-(2^63 - 2^55 - 2^35 - 2^27),54
-9153566242664087552,4,-(2^63 - 2^56 + 2^51 + 2^25),50
9223363236500340736,4,2^63 - 2^43 - 2^32 + 2^25,50
9214364846198358016,4,2^63 - 2^53 + 2^33 + 2^23,46
-9214364287848415232,4,-(2^63 - 2^53 - 2^39 + 2^22),44
9223370937324273664,4,2^63 - 2^40 - 2^24 - 2^21,42
9223356643693035520,4,2^63 - 2^44 + 2^41 + 2^20,40
8935141660737667072,4,2^63 - 2^58 + 2^25 + 2^20,40
-9223372328912814080,4,-(2^63 + 2^38 + 2^34 + 2^18),36
-9223653511835942912,4,-(2^63 + 2^48 + 2^22 + 2^18),36
9259400833874526208,4,2^63 + 2^55 + 2^20 - 2^18,36
9259400833874526208,4,2^63 + 2^55 + 2^19 + 2^18,36
9223372036452253696,4,2^63 - 2^29 + 2^27 + 2^17,34
9223372036452253696,4,2^63 - 2^28 - 2^27 + 2^17,34
9223372039001866240,4,2^63 + 2^31 - 2^18 - 2^17,34
-9439544818968559616,5,-(2^63 + 2^60 - 2^59 - 2^58 - 2^56),112
8667458957851230208,5,2^63 - 2^59 + 2^54 + 2^51 + 2^48,96
-11420987917523222528,5,-(2^63 + 2^61 - 2^56 - 2^55 - 2^47),94
-6755329072311566336,5,-(2^63 - 2^61 - 2^57 - 2^54 - 2^46),92
-9373046355720667136,5,-(2^63 + 2^57 + 2^52 + 2^50 - 2^46),92
-9402917887624085504,5,-(2^63 + 2^57 + 2^55 - 2^49 - 2^45),90
-9298209196287721472,5,-(2^63 + 2^56 + 2^51 + 2^49 - 2^45),90
-9070425571384623104,5,-(2^63 - 2^57 - 2^53 + 2^47 + 2^45),90
9222259331087466496,5,2^63 - 2^51 + 2^50 + 2^43 + 2^42,84
-9826852187899166720,5,-(2^63 + 2^59 + 2^55 - 2^53 - 2^41),82
-9826852187899166720,5,-(2^63 + 2^59 + 2^54 + 2^53 - 2^41),82
-9799513930786144256,5,-(2^63 + 2^59 - 2^48 - 2^45 - 2^41),82
-9510456721890344960,5,-(2^63 + 2^58 - 2^50 - 2^44 - 2^41),82
-11529516312254480384,5,-(2^63 + 2^61 + 2^48 + 2^44 + 2^41),82
9250392535107371008,5,2^63 + 2^56 - 2^55 - 2^53 - 2^40,80
9222599080180449280,5,2^63 - 2^50 + 2^48 + 2^46 + 2^40,80
9222599080180449280,5,2^63 - 2^49 - 2^48 + 2^46 + 2^40,80
9222599080180449280,5,2^63 - 2^49 - 2^47 - 2^46 + 2^40,80
9065745500140994560,5,2^63 - 2^57 - 2^53 - 2^52 - 2^39,78
-9259928049699258368,5,-(2^63 + 2^55 + 2^49 - 2^45 - 2^39),78
-9150746545061101568,5,-(2^63 - 2^56 - 2^49 - 2^42 - 2^39),78
9214647961844187136,5,2^63 - 2^53 + 2^48 + 2^40 + 2^39,78
-6341068550215565312,5,-(2^63 - 2^61 - 2^60 + 2^59 + 2^38),76
-9295429356014796800,5,-(2^63 + 2^58 - 2^57 - 2^56 - 2^38),76
-5746593399402659840,5,-(2^63 - 2^61 - 2^60 - 2^54 + 2^38),76
-9295640462247329792,5,-(2^63 + 2^56 + 2^48 - 2^46 - 2^38),76
-9295640462247329792,5,-(2^63 + 2^56 + 2^47 + 2^46 - 2^38),76
8637939544546607104,5,2^63 - 2^59 - 2^53 + 2^45 + 2^38,76
-7061653286687866880,5,-(2^63 - 2^61 + 2^57 + 2^43 + 2^38),76
10301984010171056128,5,2^63 + 2^60 - 2^56 - 2^51 - 2^37,74
-9493306402081341440,5,-(2^63 + 2^58 - 2^54 - 2^48 - 2^37),74
-9221098109369581568,5,-(2^63 - 2^51 - 2^44 - 2^42 - 2^37),74
-9223656123171602432,5,-(2^63 + 2^48 + 2^41 + 2^39 - 2^37),74
-9223656123171602432,5,-(2^63 + 2^48 + 2^41 + 2^38 + 2^37),74
9221120305760567296,5,2^63 - 2^53 + 2^52 + 2^51 + 2^36,72
9214363257052069888,5,2^63 - 2^53 - 2^41 + 2^39 + 2^36,72
9214363257052069888,5,2^63 - 2^53 - 2^40 - 2^39 + 2^36,72
-9223232055280664576,5,-(2^63 - 2^47 + 2^39 + 2^37 + 2^36),72
-9214364871959773184,5,-(2^63 - 2^55 + 2^54 + 2^53 + 2^35),70
-9220768358960463872,5,-(2^63 - 2^51 - 2^48 - 2^46 - 2^35),70
9240225316725587968,5,2^63 + 2^54 - 2^50 - 2^45 - 2^35,70
9221129067493851136,5,2^63 - 2^52 + 2^51 + 2^43 + 2^35,70
-9223939900250783744,5,-(2^63 + 2^49 + 2^42 + 2^39 - 2^35),70
9242512644508745728,5,2^63 + 2^54 + 2^50 + 2^38 + 2^35,70
-9498091596944506880,5,-(2^63 + 2^58 - 2^53 - 2^52 - 2^34),68
9219009191895629824,5,2^63 - 2^53 + 2^52 + 2^47 + 2^34,68
9223162047313739776,5,2^63 - 2^48 + 2^46 + 2^40 + 2^34,68
9223162047313739776,5,2^63 - 2^47 - 2^46 + 2^40 + 2^34,68
-9219994491753070592,5,-(2^63 - 2^52 + 2^50 + 2^37 + 2^34),68
-9219994491753070592,5,-(2^63 - 2^51 - 2^50 + 2^37 + 2^34),68
-8917127270783516672,5,-(2^63 - 2^58 - 2^55 + 2^54 + 2^33),66
-9205287278191050752,5,-(2^63 - 2^54 - 2^47 + 2^46 + 2^33),66
-9295508804319838208,5,-(2^63 + 2^56 + 2^46 + 2^43 + 2^33),66
9222202147892887552,5,2^63 - 2^50 - 2^45 - 2^43 - 2^33,66
-9223334696409104384,5,-(2^63 - 2^45 - 2^41 + 2^35 + 2^33),66
-9259488790508994560,5,-(2^63 + 2^55 + 2^46 + 2^44 - 2^32),64
9583662210362638336,5,2^63 + 2^58 + 2^56 + 2^41 + 2^32,64
-9241244594069307392,5,-(2^63 + 2^54 - 2^47 - 2^40 - 2^32),64
9511621100409192448,5,2^63 + 2^58 + 2^44 + 2^40 - 2^32,64
-6953558378710827008,5,-(2^63 - 2^61 + 2^55 + 2^39 + 2^32),64
-9365234871066165248,5,-(2^63 + 2^57 - 2^51 - 2^39 - 2^32),64
9213801333595832320,5,2^63 - 2^53 - 2^49 - 2^39 - 2^32,64
-9218832698804535296,5,-(2^63 - 2^52 - 2^45 - 2^39 - 2^32),64
-9367487770391478272,5,-(2^63 + 2^57 + 2^40 - 2^39 - 2^32),64
9227893086934269952,5,2^63 + 2^52 + 2^44 - 2^37 - 2^32,64
9182839610143670272,5,2^63 - 2^55 - 2^52 - 2^35 + 2^32,64
-9369739046219153408,5,-(2^63 + 2^57 + 2^51 + 2^34 + 2^32),64
10664594288504995840,5,2^63 + 2^60 + 2^58 + 2^46 + 2^31,62
9228983942055460864,5,2^63 + 2^52 + 2^50 - 2^44 - 2^31,62
9220997093886263296,5,2^63 - 2^51 - 2^47 + 2^44 + 2^31,62
9204240536678957056,5,2^63 - 2^54 - 2^50 + 2^43 + 2^31,62
-8646621015629103104,5,-(2^63 - 2^59 - 2^48 - 2^43 + 2^31),62
-9216616360388329472,5,-(2^63 - 2^52 - 2^51 - 2^38 - 2^31),62
9223327921098194944,5,2^63 - 2^45 - 2^43 - 2^37 + 2^31,62
8052436170245668864,5,2^63 - 2^60 - 2^54 + 2^35 + 2^31,62
-10394307976478326784,5,-(2^63 + 2^60 + 2^54 + 2^35 + 2^31),62
9151032978577555456,5,2^63 - 2^56 - 2^48 + 2^33 + 2^31,62
-9223373138513887232,5,-(2^63 + 2^40 + 2^33 - 2^32 - 2^31),62
-6768910238864113664,5,-(2^63 - 2^61 - 2^57 - 2^52 - 2^30),60
9195787490210873344,5,2^63 - 2^54 - 2^53 - 2^49 + 2^30,60
-10448353333449064448,5,-(2^63 + 2^60 + 2^56 + 2^41 - 2^30),60
11538221144737841152,5,2^63 + 2^61 + 2^53 - 2^40 - 2^30,60
9223298920405270528,5,2^63 - 2^46 - 2^41 - 2^39 + 2^30,60
-9223391277234520064,5,-(2^63 + 2^44 + 2^41 - 2^39 - 2^30),60
-9223391277234520064,5,-(2^63 + 2^44 + 2^40 + 2^39 - 2^30),60
-9223310740155269120,5,-(2^63 - 2^46 + 2^43 + 2^38 + 2^30),60
-9169328773680594944,5,-(2^63 - 2^55 - 2^54 - 2^36 + 2^30),60
9245890070425108480,5,2^63 + 2^54 + 2^52 + 2^35 + 2^30,60
-9218867922905071616,5,-(2^63 - 2^52 - 2^39 + 2^35 + 2^30),60
-9148921906051678208,5,-(2^63 - 2^56 - 2^51 - 2^47 + 2^29),58
8935070192984129536,5,2^63 - 2^58 - 2^46 - 2^40 + 2^29,58
-6917511160040259584,5,-(2^63 - 2^61 - 2^44 - 2^38 - 2^29),58
9223936051423215616,5,2^63 + 2^49 + 2^40 - 2^35 - 2^29,58
-9223302785338966016,5,-(2^63 - 2^46 + 2^40 + 2^34 + 2^29),58
9223937194958258176,5,2^63 + 2^49 + 2^41 + 2^33 + 2^29,58
-9225624390182371328,5,-(2^63 + 2^51 + 2^39 + 2^32 - 2^29),58
9218868435616792576,5,2^63 - 2^52 - 2^32 + 2^31 + 2^29,58
9187341042423169024,5,2^63 - 2^55 - 2^41 + 2^30 + 2^29,58
10376293608570486784,5,2^63 + 2^60 + 2^36 - 2^30 - 2^29,58
-9223371967598428160,5,-(2^63 - 2^36 - 2^31 + 2^30 + 2^29),58
10088063165041475584,5,2^63 + 2^61 - 2^60 - 2^58 - 2^28,56
9292614880857161728,5,2^63 + 2^56 - 2^51 - 2^49 - 2^28,56
-9223347847867400192,5,-(2^63 - 2^45 + 2^43 + 2^41 + 2^28),56
-9223347847867400192,5,-(2^63 - 2^44 - 2^43 + 2^41 + 2^28),56
-9223347847867400192,5,-(2^63 - 2^44 - 2^42 - 2^41 + 2^28),56
-9296555255653203968,5,-(2^63 + 2^56 + 2^50 - 2^38 - 2^28),56
9214083637769666560,5,2^63 - 2^53 - 2^48 + 2^38 + 2^28,56
9223389353894477824,5,2^63 + 2^45 - 2^44 - 2^38 - 2^28,56
9367482757896208384,5,2^63 + 2^57 - 2^42 - 2^36 - 2^28,56
9261652667778727936,5,2^63 + 2^55 + 2^51 + 2^35 - 2^28,56
-10448351118051246080,5,-(2^63 + 2^60 + 2^56 - 2^34 - 2^28),56
-9169328824414896128,5,-(2^63 - 2^55 - 2^54 - 2^34 + 2^28),56
-9079186463123308544,5,-(2^63 - 2^57 - 2^46 - 2^34 + 2^28),56
-9227884423716798464,5,-(2^63 + 2^52 + 2^43 - 2^33 - 2^28),56
-8934578706723110912,5,-(2^63 - 2^58 - 2^49 - 2^32 + 2^28),56
-9224497955820535808,5,-(2^63 + 2^50 + 2^34 + 2^31 - 2^28),56
-9223371995784151040,5,-(2^63 - 2^35 - 2^32 - 2^31 - 2^28),56
-6917528991939166208,5,-(2^63 - 2^61 - 2^35 - 2^30 - 2^28),56
9529757548870107136,5,2^63 + 2^58 + 2^54 + 2^47 - 2^27,54
-9185073847970299904,5,-(2^63 - 2^55 - 2^51 - 2^44 + 2^27),54
-9214351643594719232,5,-(2^63 - 2^53 - 2^44 + 2^42 + 2^27),54
-9214351643594719232,5,-(2^63 - 2^53 - 2^43 - 2^42 + 2^27),54
9214327454338908160,5,2^63 - 2^53 - 2^45 - 2^41 + 2^27,54
-8647475334150619136,5,-(2^63 - 2^59 + 2^49 + 2^40 + 2^27),54
-9547631759647047680,5,-(2^63 + 2^58 + 2^55 + 2^39 - 2^27),54
9295437877095694336,5,2^63 + 2^56 + 2^43 - 2^39 - 2^27,54
9213238800120020992,5,2^63 - 2^53 - 2^50 - 2^37 - 2^27,54
9228157180312551424,5,2^63 + 2^52 + 2^48 + 2^36 + 2^27,54
9223451270277234688,5,2^63 + 2^46 + 2^43 + 2^36 - 2^27,54
9223319225802686464,5,2^63 - 2^45 - 2^44 - 2^35 - 2^27,54
-9223899785122021376,5,-(2^63 + 2^49 - 2^45 - 2^34 - 2^27),54
-9214364760424841216,5,-(2^63 - 2^53 - 2^36 - 2^33 + 2^27),54
-9079256810258432000,5,-(2^63 - 2^57 - 2^35 - 2^32 + 2^27),54
9817847188607205376,5,2^63 + 2^59 + 2^54 + 2^30 - 2^27,54
10376294639765291008,5,2^63 + 2^60 + 2^40 - 2^30 - 2^27,54
-9182839640611094528,5,-(2^63 - 2^55 - 2^52 + 2^28 + 2^27),54
-9187343205341855744,5,-(2^63 - 2^55 - 2^35 - 2^28 + 2^27),54
9248141834872422400,5,2^63 + 2^54 + 2^52 + 2^51 + 2^26,52
8940771160304386048,5,2^63 - 2^58 + 2^52 + 2^50 + 2^26,52
-10952191343744516096,5,-(2^63 + 2^61 - 2^59 - 2^49 - 2^26),52
-10952191343744516096,5,-(2^63 + 2^60 + 2^59 - 2^49 - 2^26),52
6914714277806866432,5,2^63 - 2^61 - 2^51 - 2^49 - 2^26,52
-9223399524578361344,5,-(2^63 + 2^44 + 2^43 + 2^40 - 2^26),52
6917527378440749056,5,2^63 - 2^61 - 2^41 + 2^39 + 2^26,52
6917527378440749056,5,2^63 - 2^61 - 2^40 - 2^39 + 2^26,52
-9367557456168747008,5,-(2^63 + 2^57 + 2^46 - 2^37 - 2^26),52
9223350029375242240,5,2^63 - 2^44 - 2^42 - 2^34 - 2^26,52
-9223362124137365504,5,-(2^63 - 2^43 - 2^40 - 2^34 + 2^26),52
-8070520909649149952,5,-(2^63 - 2^60 + 2^46 + 2^33 + 2^26),52
-9222281325682098176,5,-(2^63 - 2^50 + 2^45 + 2^32 + 2^26),52
-9232379377910546432,5,-(2^63 + 2^53 + 2^37 + 2^32 + 2^26),52
-9222808536004689920,5,-(2^63 - 2^49 - 2^39 - 2^30 - 2^26),52
-9223370663606091776,5,-(2^63 - 2^40 - 2^38 + 2^30 + 2^26),52
-10376297939977895936,5,-(2^63 + 2^60 + 2^42 + 2^29 - 2^26),52
9511602378042769408,5,2^63 + 2^58 - 2^35 - 2^29 - 2^26,52
-9223442413584908288,5,-(2^63 + 2^46 + 2^33 - 2^29 - 2^26),52
9258274933631352832,5,2^63 + 2^55 - 2^50 - 2^28 - 2^26,52
-9223653502906007552,5,-(2^63 + 2^48 - 2^33 - 2^28 - 2^26),52
-9153566242664087552,5,-(2^63 - 2^57 + 2^56 + 2^51 + 2^25),50
-7925209444231675904,5,-(2^63 - 2^60 - 2^57 - 2^50 - 2^25),50
8934156498318131200,5,2^63 - 2^58 - 2^50 + 2^47 + 2^25,50
-8070028319749308416,5,-(2^63 - 2^60 - 2^48 - 2^47 - 2^25),50
9227902024727658496,5,2^63 + 2^52 + 2^45 - 2^43 - 2^25,50
9227902024727658496,5,2^63 + 2^52 + 2^44 + 2^43 - 2^25,50
10376152529061806080,5,2^63 + 2^60 - 2^47 - 2^38 - 2^25,50
9223328073603088384,5,2^63 - 2^45 - 2^43 + 2^34 + 2^25,50
-9221122453277769728,5,-(2^63 - 2^51 + 2^41 + 2^34 + 2^25),50
9223363236500340736,5,2^63 - 2^43 - 2^33 + 2^32 + 2^25,50
-9512165365073838080,5,-(2^63 + 2^58 + 2^49 + 2^31 - 2^25),50
9151314407886684160,5,2^63 - 2^56 - 2^35 - 2^29 - 2^25,50
9079256846329446400,5,2^63 - 2^57 - 2^31 - 2^28 - 2^25,50
-9223407222602596352,5,-(2^63 + 2^45 + 2^30 + 2^28 + 2^25),50
9221964662138994688,5,2^63 - 2^50 - 2^48 + 2^27 + 2^25,50
9241404027650965504,5,2^63 + 2^54 + 2^44 + 2^27 - 2^25,50
9295429355847024640,5,2^63 + 2^56 - 2^38 - 2^27 - 2^25,50
9241404027650965504,5,2^63 + 2^54 + 2^44 + 2^26 + 2^25,50
-9151736655298691072,5,-(2^63 - 2^56 + 2^48 + 2^47 + 2^24),48
9007216846943813632,5,2^63 - 2^58 + 2^56 + 2^44 + 2^24,48
9007216846943813632,5,2^63 - 2^57 - 2^56 + 2^44 + 2^24,48
-6919781377227358208,5,-(2^63 - 2^61 + 2^51 + 2^39 + 2^24),48
-8646630359347232768,5,-(2^63 - 2^59 - 2^48 + 2^39 + 2^24),48
-9151385361333616640,5,-(2^63 - 2^56 + 2^46 + 2^39 + 2^24),48
-9227879759633973248,5,-(2^63 + 2^52 + 2^42 - 2^38 - 2^24),48
-9223446528750780416,5,-(2^63 + 2^46 + 2^42 - 2^38 - 2^24),48
9079397655003529216,5,2^63 - 2^57 + 2^47 + 2^36 + 2^24,48
10380797106712477696,5,2^63 + 2^60 + 2^52 - 2^35 - 2^24,48
9151314150742294528,5,2^63 - 2^56 - 2^38 - 2^34 - 2^24,48
-9223381933013073920,5,-(2^63 + 2^43 + 2^40 + 2^29 + 2^24),48
-9304436830399102976,5,-(2^63 + 2^56 + 2^53 + 2^28 - 2^24),48
9226186786336669696,5,2^63 + 2^51 + 2^49 - 2^28 - 2^24,48
-9225905311796166656,5,-(2^63 + 2^51 + 2^48 + 2^27 + 2^24),48
9196350439174438912,5,2^63 - 2^55 + 2^53 + 2^26 + 2^24,48
9196350439174438912,5,2^63 - 2^54 - 2^53 + 2^26 + 2^24,48
